Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.87500000E-001  0.10000000E+001 -0.26473402E+000  0.92685569E+000  0.96392198E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558141E+003  0.99243754E+000  0.75624627E-002  0.10000000E+001  0.98487507E+000
  0.90000000E-001  0.10000000E+001  0.19835811E+000  0.94155088E+000  0.96221827E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558036E+003  0.99200496E+000  0.79950421E-002  0.10000000E+001  0.98400992E+000
  0.92500000E-001  0.10000000E+001  0.61341638E+000  0.73920195E+000  0.96057231E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557931E+003  0.99156079E+000  0.84392109E-002  0.10000000E+001  0.98312158E+000
  0.95000000E-001  0.10000000E+001  0.88609805E+000  0.36794225E+000  0.95945362E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557826E+003  0.99110530E+000  0.88946966E-002  0.10000000E+001  0.98221061E+000
  0.97500000E-001  0.10000000E+001  0.95500093E+000 -0.87223843E-001  0.95897590E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557722E+003  0.99063864E+000  0.93613577E-002  0.10000000E+001  0.98127728E+000
  0.10000000E+000  0.10000000E+001  0.80394573E+000 -0.52253479E+000  0.95883854E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557617E+003  0.99016074E+000  0.98392571E-002  0.10000000E+001  0.98032149E+000
  0.10250000E+000  0.10000000E+001  0.46659124E+000 -0.83725465E+000  0.95848982E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557513E+003  0.98967139E+000  0.10328614E-001  0.10000000E+001  0.97934277E+000
  0.10500000E+000  0.10000000E+001  0.21011137E-001 -0.95719570E+000  0.95742627E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557409E+003  0.98917036E+000  0.10829643E-001  0.10000000E+001  0.97834071E+000
  0.10750000E+000  0.10000000E+001 -0.42790457E+000 -0.85429436E+000  0.95546909E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557305E+003  0.98865762E+000  0.11342379E-001  0.10000000E+001  0.97731524E+000
  0.11000000E+000  0.10000000E+001 -0.77501320E+000 -0.55435566E+000  0.95286708E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557202E+003  0.98813341E+000  0.11866591E-001  0.10000000E+001  0.97626682E+000
  0.11250000E+000  0.10000000E+001 -0.94133962E+000 -0.12924000E+000  0.95017012E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19557099E+003  0.98759818E+000  0.12401818E-001  0.10000000E+001  0.97519636E+000
  0.11500000E+000  0.10000000E+001 -0.89139547E+000  0.32251127E+000  0.94794483E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556996E+003  0.98705248E+000  0.12947515E-001  0.10000000E+001  0.97410497E+000
  0.11750000E+000  0.10000000E+001 -0.63847629E+000  0.69870356E+000  0.94648753E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556893E+003  0.98649676E+000  0.13503240E-001  0.10000000E+001  0.97299352E+000
  0.12000000E+000  0.10000000E+001 -0.24025085E+000  0.91465843E+000  0.94568521E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556791E+003  0.98593118E+000  0.14068815E-001  0.10000000E+001  0.97186237E+000
  0.12250000E+000  0.10000000E+001  0.21294697E+000  0.92079082E+000  0.94509373E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556689E+003  0.98535565E+000  0.14644346E-001  0.10000000E+001  0.97071131E+000
  0.12500000E+000  0.10000000E+001  0.61682549E+000  0.71485861E+000  0.94419093E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556587E+003  0.98476994E+000  0.15230061E-001  0.10000000E+001  0.96953988E+000
  0.12750000E+000  0.10000000E+001  0.87743340E+000  0.34458601E+000  0.94267114E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556485E+003  0.98417396E+000  0.15826038E-001  0.10000000E+001  0.96834792E+000
  0.13000000E+000  0.10000000E+001  0.93495174E+000 -0.10313099E+000  0.94062253E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556383E+003  0.98356800E+000  0.16431997E-001  0.10000000E+001  0.96713601E+000
  0.13250000E+000  0.10000000E+001  0.77828482E+000 -0.52444015E+000  0.93849067E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556282E+003  0.98295274E+000  0.17047258E-001  0.10000000E+001  0.96590548E+000
  0.13500000E+000  0.10000000E+001  0.44561022E+000 -0.82408689E+000  0.93684986E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556181E+003  0.98232909E+000  0.17670914E-001  0.10000000E+001  0.96465817E+000
  0.13750000E+000  0.10000000E+001  0.13138971E-001 -0.93601599E+000  0.93610821E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19556080E+003  0.98169787E+000  0.18302133E-001  0.10000000E+001  0.96339573E+000
  0.14000000E+000  0.10000000E+001 -0.42220898E+000 -0.83570484E+000  0.93630284E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555980E+003  0.98105953E+000  0.18940468E-001  0.10000000E+001  0.96211906E+000
  0.14250000E+000  0.10000000E+001 -0.76243733E+000 -0.54481813E+000  0.93708990E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555879E+003  0.98041399E+000  0.19586011E-001  0.10000000E+001  0.96082798E+000
  0.14500000E+000  0.10000000E+001 -0.92913467E+000 -0.12816570E+000  0.93793266E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555779E+003  0.97976076E+000  0.20239235E-001  0.10000000E+001  0.95952153E+000
  0.14750000E+000  0.10000000E+001 -0.88252970E+000  0.31893094E+000  0.93838991E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555679E+003  0.97909940E+000  0.20900604E-001  0.10000000E+001  0.95819879E+000
  0.15000000E+000  0.10000000E+001 -0.63289264E+000  0.69278471E+000  0.93835161E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555580E+003  0.97842983E+000  0.21570171E-001  0.10000000E+001  0.95685966E+000
  0.15250000E+000  0.10000000E+001 -0.23851016E+000  0.90726713E+000  0.93809421E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555480E+003  0.97775259E+000  0.22247409E-001  0.10000000E+001  0.95550518E+000
  0.15500000E+000  0.10000000E+001  0.20965213E+000  0.91439896E+000  0.93812551E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555381E+003  0.97706862E+000  0.22931380E-001  0.10000000E+001  0.95413724E+000
  0.15750000E+000  0.10000000E+001  0.61018174E+000  0.71359790E+000  0.93890560E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555282E+003  0.97637884E+000  0.23621164E-001  0.10000000E+001  0.95275767E+000
  0.16000000E+000  0.10000000E+001  0.87311472E+000  0.34983919E+000  0.94059384E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555183E+003  0.97568365E+000  0.24316347E-001  0.10000000E+001  0.95136731E+000
  0.16250000E+000  0.10000000E+001  0.93805327E+000 -0.96016471E-001  0.94295445E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19555085E+003  0.97498269E+000  0.25017311E-001  0.10000000E+001  0.94996538E+000
