Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.13750000E+000  0.31965597E+002 -0.29344759E-002 -0.29524971E-001  0.29670440E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30871777E+003  0.24656884E+001  0.29499909E+002  0.31965597E+002 -0.27034220E+002
  0.14000000E+000  0.31965019E+002 -0.16323838E-001 -0.24600047E-001  0.29523381E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30870546E+003  0.24810894E+001  0.29483930E+002  0.31965019E+002 -0.27002840E+002
  0.14250000E+000  0.31964446E+002 -0.25945945E-001 -0.14041958E-001  0.29502011E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30868988E+003  0.24966736E+001  0.29467772E+002  0.31964446E+002 -0.26971099E+002
  0.14500000E+000  0.31963879E+002 -0.29597310E-001 -0.20693433E-003  0.29598033E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30868336E+003  0.25124166E+001  0.29451463E+002  0.31963879E+002 -0.26939046E+002
  0.14750000E+000  0.31963316E+002 -0.26392195E-001  0.13743683E-001  0.29756290E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30869859E+003  0.25282958E+001  0.29435020E+002  0.31963316E+002 -0.26906724E+002
  0.15000000E+000  0.31962754E+002 -0.17052094E-001  0.24554088E-001  0.29894433E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30872426E+003  0.25442948E+001  0.29418460E+002  0.31962754E+002 -0.26874165E+002
  0.15250000E+000  0.31962192E+002 -0.37811383E-002  0.29697718E-001  0.29937459E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30874119E+003  0.25604040E+001  0.29401788E+002  0.31962192E+002 -0.26841384E+002
  0.15500000E+000  0.31961617E+002  0.10301747E-001  0.28022130E-001  0.29855750E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30872445E+003  0.25766252E+001  0.29384992E+002  0.31961617E+002 -0.26808367E+002
  0.15750000E+000  0.31961048E+002  0.21977418E-001  0.19977196E-001  0.29700089E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30869099E+003  0.25929625E+001  0.29368085E+002  0.31961048E+002 -0.26775123E+002
  0.16000000E+000  0.31960485E+002  0.28634051E-001  0.74002286E-002  0.29574859E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30865191E+003  0.26094136E+001  0.29351072E+002  0.31960485E+002 -0.26741658E+002
  0.16250000E+000  0.31959924E+002  0.28739028E-001 -0.69042980E-002  0.29556743E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30860879E+003  0.26259586E+001  0.29333966E+002  0.31959924E+002 -0.26708007E+002
  0.16500000E+000  0.31959371E+002  0.22174481E-001 -0.19694451E-001  0.29657697E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30857631E+003  0.26425690E+001  0.29316802E+002  0.31959371E+002 -0.26674233E+002
  0.16750000E+000  0.31958824E+002  0.10371220E-001 -0.27977901E-001  0.29838317E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30858731E+003  0.26592224E+001  0.29299602E+002  0.31958824E+002 -0.26640380E+002
  0.17000000E+000  0.31958286E+002 -0.39350711E-002 -0.29772506E-001  0.30031432E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30862642E+003  0.26759105E+001  0.29282375E+002  0.31958286E+002 -0.26606465E+002
  0.17250000E+000  0.31957749E+002 -0.17372708E-001 -0.24662126E-001  0.30166728E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30864607E+003  0.26926374E+001  0.29265111E+002  0.31957749E+002 -0.26572474E+002
  0.17500000E+000  0.31957205E+002 -0.26820759E-001 -0.13886283E-001  0.30202351E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30864401E+003  0.27094214E+001  0.29247784E+002  0.31957205E+002 -0.26538363E+002
  0.17750000E+000  0.31956655E+002 -0.30162516E-001  0.46334872E-004  0.30162552E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30862594E+003  0.27262851E+001  0.29230370E+002  0.31956655E+002 -0.26504085E+002
  0.18000000E+000  0.31956098E+002 -0.26668701E-001  0.13993163E-001  0.30116909E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30858423E+003  0.27432364E+001  0.29212861E+002  0.31956098E+002 -0.26469625E+002
  0.18250000E+000  0.31955537E+002 -0.17065200E-001  0.24826256E-001  0.30125803E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30852760E+003  0.27602711E+001  0.29195266E+002  0.31955537E+002 -0.26434994E+002
  0.18500000E+000  0.31954978E+002 -0.34192264E-002  0.30025879E-001  0.30219936E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30847575E+003  0.27773784E+001  0.29177600E+002  0.31954978E+002 -0.26400221E+002
  0.18750000E+000  0.31954428E+002  0.11187664E-001  0.28255749E-001  0.30389985E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30843586E+003  0.27945499E+001  0.29159878E+002  0.31954428E+002 -0.26365328E+002
  0.19000000E+000  0.31953889E+002  0.23311331E-001  0.19811807E-001  0.30592905E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30842991E+003  0.28117934E+001  0.29142095E+002  0.31953889E+002 -0.26330302E+002
  0.19250000E+000  0.31953356E+002  0.30042688E-001  0.66626781E-002  0.30772624E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30844900E+003  0.28291284E+001  0.29124228E+002  0.31953356E+002 -0.26295100E+002
  0.19500000E+000  0.31952828E+002  0.29809793E-001 -0.80619725E-002  0.30880724E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30845964E+003  0.28465814E+001  0.29106247E+002  0.31952828E+002 -0.26259666E+002
  0.19750000E+000  0.31952306E+002  0.22739902E-001 -0.20938115E-001  0.30911289E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30844421E+003  0.28641827E+001  0.29088123E+002  0.31952306E+002 -0.26223940E+002
