Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  6.22500000E-001  1.00433855E+000  7.93215340E-001  6.64825110E-002  7.95997740E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87677745E+003  7.41265175E-001  2.63073400E-001  1.00433855E+000  4.78191775E-001
  6.30000000E-001  1.00434615E+000 -7.42721860E-001 -2.69337710E-001  7.90052760E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87707205E+003  7.36598705E-001  2.67747440E-001  1.00434615E+000  4.68851270E-001
  6.37500000E-001  1.00434760E+000  6.41574020E-001  4.51936305E-001  7.84774150E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87748190E+003  7.31924985E-001  2.72422620E-001  1.00434760E+000  4.59502365E-001
  6.45000000E-001  1.00434890E+000 -4.97476505E-001 -6.01508300E-001  7.80576480E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87769115E+003  7.27233530E-001  2.77115390E-001  1.00434890E+000  4.50118145E-001
  6.52500000E-001  1.00434755E+000  3.20784905E-001  7.07722410E-001  7.77029465E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87776545E+003  7.22523820E-001  2.81823715E-001  1.00434755E+000  4.40700100E-001
  6.60000000E-001  1.00434620E+000 -1.23809855E-001 -7.63218500E-001  7.73195680E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87792035E+003  7.17820365E-001  2.86525805E-001  1.00434620E+000  4.31294560E-001
  6.67500000E-001  1.00434650E+000 -7.98353345E-002  7.64325710E-001  7.68485305E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87797820E+003  7.13148985E-001  2.91197540E-001  1.00434650E+000  4.21951450E-001
  6.75000000E-001  1.00434670E+000  2.76174925E-001 -7.11505685E-001  7.63228065E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87769005E+003  7.08513560E-001  2.95833170E-001  1.00434670E+000  4.12680390E-001
  6.82500000E-001  1.00435230E+000 -4.51764055E-001  6.09128185E-001  7.58375450E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87724395E+003  7.03898515E-001  3.00453780E-001  1.00435230E+000  4.03444730E-001
  6.90000000E-001  1.00436225E+000  5.94420645E-001 -4.64988120E-001  7.54689840E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87699265E+003  6.99272835E-001  3.05089420E-001  1.00436225E+000  3.94183415E-001
