Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  5.17500000E-001  2.02498100E+000  8.78572620E-001  1.95859920E-002  8.78790910E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02206140E+003  1.59218140E+000  4.32799580E-001  2.02498100E+000  1.15938180E+000
  5.25000000E-001  2.02677290E+000  1.17438270E-001 -8.65306660E-001  8.73239580E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02025770E+003  1.58343810E+000  4.43334780E-001  2.02677290E+000  1.14010330E+000
  5.32500000E-001  2.02756160E+000 -8.42209640E-001 -2.14443370E-001  8.69081720E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01990070E+003  1.57271770E+000  4.54843940E-001  2.02756160E+000  1.11787380E+000
  5.40000000E-001  2.03013900E+000 -3.12698030E-001  8.11180630E-001  8.69364180E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02386050E+003  1.57306080E+000  4.57078220E-001  2.03013900E+000  1.11598260E+000
  5.47500000E-001  2.01908960E+000  7.69073690E-001  3.98240370E-001  8.66065670E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02585260E+003  1.56269310E+000  4.56396440E-001  2.01908960E+000  1.10629670E+000
  5.55000000E-001  2.00774670E+000  4.79123170E-001 -7.20140050E-001  8.64962840E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02820800E+003  1.54285420E+000  4.64892530E-001  2.00774670E+000  1.07796160E+000
  5.62500000E-001  2.00015360E+000 -6.63417710E-001 -5.50604830E-001  8.62141950E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03217300E+003  1.52896090E+000  4.71192640E-001  2.00015360E+000  1.05776830E+000
  5.70000000E-001  2.01040210E+000 -6.11300600E-001  6.05867790E-001  8.60676600E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02521600E+003  1.52769000E+000  4.82712110E-001  2.01040210E+000  1.04497790E+000
  5.77500000E-001  2.01481950E+000  5.38133400E-001  6.66869640E-001  8.56914630E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03251330E+003  1.52469940E+000  4.90120140E-001  2.01481950E+000  1.03457930E+000
  5.85000000E-001  2.00610360E+000  7.17553140E-001 -4.62290070E-001  8.53577540E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03496330E+003  1.51100050E+000  4.95103090E-001  2.00610360E+000  1.01589740E+000
  5.92500000E-001  2.00949410E+000 -3.80328810E-001 -7.55225120E-001  8.45585590E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02900740E+003  1.50319220E+000  5.06301950E-001  2.00949410E+000  9.96890250E-001
  6.00000000E-001  2.00686160E+000 -7.82577820E-001  2.89532150E-001  8.34420100E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03255360E+003  1.49071650E+000  5.16145110E-001  2.00686160E+000  9.74571380E-001
  6.07500000E-001  2.01370300E+000  2.01918740E-001  8.03625370E-001  8.28604190E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02613990E+003  1.49268650E+000  5.21016530E-001  2.01370300E+000  9.71669940E-001
  6.15000000E-001  2.00950830E+000  8.09846280E-001 -1.06850960E-001  8.16864820E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02585920E+003  1.47412150E+000  5.35386850E-001  2.00950830E+000  9.38734630E-001
  6.22500000E-001  1.99972230E+000 -1.12155950E-002 -8.10009700E-001  8.10087350E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.02732230E+003  1.45466410E+000  5.45058210E-001  1.99972230E+000  9.09605900E-001
  6.30000000E-001  1.99516740E+000 -8.00839330E-001 -8.20103260E-002  8.05027530E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03373620E+003  1.43520630E+000  5.59961090E-001  1.99516740E+000  8.75245180E-001
  6.37500000E-001  1.99169170E+000 -1.75037570E-001  7.83273260E-001  8.02592770E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04009640E+003  1.42125820E+000  5.70433540E-001  1.99169170E+000  8.50824670E-001
  6.45000000E-001  1.99116660E+000  7.56106320E-001  2.64121770E-001  8.00910160E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.04058050E+003  1.41078010E+000  5.80386490E-001  1.99116660E+000  8.30393630E-001
  6.52500000E-001  1.99545050E+000  3.50127530E-001 -7.21451680E-001  8.01923820E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03752490E+003  1.40319520E+000  5.92255260E-001  1.99545050E+000  8.10939960E-001
  6.60000000E-001  2.00303120E+000 -6.79021210E-001 -4.27972450E-001  8.02639540E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03559860E+003  1.39862240E+000  6.04408740E-001  2.00303120E+000  7.94213690E-001
  6.67500000E-001  2.00356220E+000 -4.97600710E-001  6.27594830E-001  8.00925550E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.03730090E+003  1.38719230E+000  6.16369890E-001  2.00356220E+000  7.70822440E-001
