Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.63750000E+000  0.19916917E+001 -0.17503757E+000  0.78327326E+000  0.80259277E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20400964E+004  0.14212582E+001  0.57043354E+000  0.19916917E+001  0.85082467E+000
  0.64500000E+000  0.19911666E+001  0.75610632E+000  0.26412177E+000  0.80091016E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20405805E+004  0.14107801E+001  0.58038649E+000  0.19911666E+001  0.83039363E+000
  0.65250000E+000  0.19954505E+001  0.35012753E+000 -0.72145168E+000  0.80192382E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20375249E+004  0.14031952E+001  0.59225526E+000  0.19954505E+001  0.81093996E+000
  0.66000000E+000  0.20030312E+001 -0.67902121E+000 -0.42797245E+000  0.80263954E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20355986E+004  0.13986224E+001  0.60440874E+000  0.20030312E+001  0.79421369E+000
  0.66750000E+000  0.20035622E+001 -0.49760071E+000  0.62759483E+000  0.80092555E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20373009E+004  0.13871923E+001  0.61636989E+000  0.20035622E+001  0.77082244E+000
  0.67500000E+000  0.20060831E+001  0.56748953E+000  0.56012996E+000  0.79736437E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20423222E+004  0.13790016E+001  0.62708153E+000  0.20060831E+001  0.75192005E+000
  0.68250000E+000  0.20042508E+001  0.61777755E+000 -0.50061242E+000  0.79514898E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20405126E+004  0.13669256E+001  0.63732517E+000  0.20042508E+001  0.72960044E+000
  0.69000000E+000  0.19994588E+001 -0.42876575E+000 -0.66155094E+000  0.78834619E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20406011E+004  0.13474673E+001  0.65199150E+000  0.19994588E+001  0.69547580E+000
  0.69750000E+000  0.20088257E+001 -0.70151120E+000  0.35108919E+000  0.78446261E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20360063E+004  0.13364829E+001  0.67234286E+000  0.20088257E+001  0.66414002E+000
  0.70500000E+000  0.20188068E+001  0.27012025E+000  0.73381599E+000  0.78195323E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20306925E+004  0.13246097E+001  0.69419712E+000  0.20188068E+001  0.63041253E+000
  0.71250000E+000  0.20113442E+001  0.75353608E+000 -0.18536700E+000  0.77600100E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20215690E+004  0.13155231E+001  0.69582111E+000  0.20113442E+001  0.61970201E+000
  0.72000000E+000  0.20193886E+001 -0.96403035E-001 -0.76916809E+000  0.77518585E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20283790E+004  0.13177895E+001  0.70159905E+000  0.20193886E+001  0.61619046E+000
  0.72750000E+000  0.20370335E+001 -0.77481051E+000  0.80246893E-002  0.77485206E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20363182E+004  0.13189816E+001  0.71805199E+000  0.20370335E+001  0.60092956E+000
  0.73500000E+000  0.20478600E+001 -0.77755705E-001  0.77469253E+000  0.77858491E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20437841E+004  0.13116550E+001  0.73620500E+000  0.20478600E+001  0.57545004E+000
  0.74250000E+000  0.20434974E+001  0.76410824E+000  0.17028267E+000  0.78285222E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20489869E+004  0.13022466E+001  0.74125082E+000  0.20434974E+001  0.56099577E+000
  0.75000000E+000  0.20350556E+001  0.26123356E+000 -0.74058368E+000  0.78530705E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20440401E+004  0.12918516E+001  0.74320397E+000  0.20350556E+001  0.54864764E+000
  0.75750000E+000  0.20952221E+001 -0.71781357E+000 -0.34504856E+000  0.79643884E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20412678E+004  0.13248628E+001  0.77035930E+000  0.20952221E+001  0.55450351E+000
  0.76500000E+000  0.20909484E+001 -0.41829722E+000  0.67790557E+000  0.79657299E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20442204E+004  0.13119069E+001  0.77904146E+000  0.20909484E+001  0.53286544E+000
  0.77250000E+000  0.20953074E+001  0.62831766E+000  0.48573602E+000  0.79418044E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20418841E+004  0.13088023E+001  0.78650506E+000  0.20953074E+001  0.52229729E+000
  0.78000000E+000  0.20925592E+001  0.55054549E+000 -0.57196457E+000  0.79387896E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20362320E+004  0.12941252E+001  0.79843402E+000  0.20925592E+001  0.49569120E+000
  0.78750000E+000  0.21048823E+001 -0.50871654E+000 -0.60942883E+000  0.79384886E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20306960E+004  0.12965586E+001  0.80832370E+000  0.21048823E+001  0.48823488E+000
  0.79500000E+000  0.20909348E+001 -0.65396998E+000  0.43969309E+000  0.78803981E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20296094E+004  0.12795435E+001  0.81139133E+000  0.20909348E+001  0.46815218E+000
  0.80250000E+000  0.20994756E+001  0.36625266E+000  0.69316893E+000  0.78397970E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20294744E+004  0.12820573E+001  0.81741837E+000  0.20994756E+001  0.46463889E+000
  0.81000000E+000  0.20863234E+001  0.72345256E+000 -0.28724209E+000  0.77839040E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20262062E+004  0.12656219E+001  0.82070151E+000  0.20863234E+001  0.44492039E+000
